prev_rc,prev_rcdesc,new_rc,new_rcdesc,year,count
16,Tasman Region,15,Southland Region,2007,75
16,Tasman Region,15,Southland Region,2008,78
16,Tasman Region,15,Southland Region,2009,120
16,Tasman Region,15,Southland Region,2010,120
16,Tasman Region,15,Southland Region,2011,117
16,Tasman Region,15,Southland Region,2012,114
16,Tasman Region,15,Southland Region,2013,123
16,Tasman Region,15,Southland Region,2014,117
16,Tasman Region,15,Southland Region,2015,123
16,Tasman Region,15,Southland Region,2016,171
16,Tasman Region,15,Southland Region,2017,132
16,Tasman Region,17,Nelson Region,2007,1995
16,Tasman Region,17,Nelson Region,2008,2670
16,Tasman Region,17,Nelson Region,2009,2988
16,Tasman Region,17,Nelson Region,2010,3066
16,Tasman Region,17,Nelson Region,2011,2847
16,Tasman Region,17,Nelson Region,2012,3069
16,Tasman Region,17,Nelson Region,2013,2853
16,Tasman Region,17,Nelson Region,2014,3087
16,Tasman Region,17,Nelson Region,2015,3123
16,Tasman Region,17,Nelson Region,2016,3063
16,Tasman Region,17,Nelson Region,2017,2943
16,Tasman Region,18,Marlborough Region,2007,225
16,Tasman Region,18,Marlborough Region,2008,252
16,Tasman Region,18,Marlborough Region,2009,270
16,Tasman Region,18,Marlborough Region,2010,267
16,Tasman Region,18,Marlborough Region,2011,300
16,Tasman Region,18,Marlborough Region,2012,348
16,Tasman Region,18,Marlborough Region,2013,345
16,Tasman Region,18,Marlborough Region,2014,369
16,Tasman Region,18,Marlborough Region,2015,324
16,Tasman Region,18,Marlborough Region,2016,333
16,Tasman Region,18,Marlborough Region,2017,330
17,Nelson Region,01,Northland Region,2007,69
17,Nelson Region,01,Northland Region,2008,84
17,Nelson Region,01,Northland Region,2009,84
17,Nelson Region,01,Northland Region,2010,84
17,Nelson Region,01,Northland Region,2011,93
17,Nelson Region,01,Northland Region,2012,96
17,Nelson Region,01,Northland Region,2013,84
17,Nelson Region,01,Northland Region,2014,120
17,Nelson Region,01,Northland Region,2015,108
17,Nelson Region,01,Northland Region,2016,114
17,Nelson Region,01,Northland Region,2017,93
17,Nelson Region,02,Auckland Region,2007,486
17,Nelson Region,02,Auckland Region,2008,579
17,Nelson Region,02,Auckland Region,2009,633
17,Nelson Region,02,Auckland Region,2010,588
17,Nelson Region,02,Auckland Region,2011,591
17,Nelson Region,02,Auckland Region,2012,672
17,Nelson Region,02,Auckland Region,2013,675
17,Nelson Region,02,Auckland Region,2014,756
17,Nelson Region,02,Auckland Region,2015,753
17,Nelson Region,02,Auckland Region,2016,804
17,Nelson Region,02,Auckland Region,2017,882
17,Nelson Region,03,Waikato Region,2007,201
17,Nelson Region,03,Waikato Region,2008,219
17,Nelson Region,03,Waikato Region,2009,231
17,Nelson Region,03,Waikato Region,2010,216
17,Nelson Region,03,Waikato Region,2011,231
17,Nelson Region,03,Waikato Region,2012,234
17,Nelson Region,03,Waikato Region,2013,213
17,Nelson Region,03,Waikato Region,2014,291
17,Nelson Region,03,Waikato Region,2015,282
17,Nelson Region,03,Waikato Region,2016,246
17,Nelson Region,03,Waikato Region,2017,282
17,Nelson Region,04,Bay of Plenty Region,2007,144
17,Nelson Region,04,Bay of Plenty Region,2008,177
17,Nelson Region,04,Bay of Plenty Region,2009,198
17,Nelson Region,04,Bay of Plenty Region,2010,189
17,Nelson Region,04,Bay of Plenty Region,2011,168
17,Nelson Region,04,Bay of Plenty Region,2012,210
17,Nelson Region,04,Bay of Plenty Region,2013,183
17,Nelson Region,04,Bay of Plenty Region,2014,195
17,Nelson Region,04,Bay of Plenty Region,2015,252
17,Nelson Region,04,Bay of Plenty Region,2016,234
17,Nelson Region,04,Bay of Plenty Region,2017,195
17,Nelson Region,05,Gisborne Region,2007,27
17,Nelson Region,05,Gisborne Region,2008,24
17,Nelson Region,05,Gisborne Region,2009,21
17,Nelson Region,05,Gisborne Region,2010,30
17,Nelson Region,05,Gisborne Region,2011,48
17,Nelson Region,05,Gisborne Region,2012,39
17,Nelson Region,05,Gisborne Region,2013,24
17,Nelson Region,05,Gisborne Region,2014,30
17,Nelson Region,05,Gisborne Region,2015,27
17,Nelson Region,05,Gisborne Region,2016,36
17,Nelson Region,05,Gisborne Region,2017,36
17,Nelson Region,06,Hawke's Bay Region,2007,99
17,Nelson Region,06,Hawke's Bay Region,2008,87
17,Nelson Region,06,Hawke's Bay Region,2009,108
17,Nelson Region,06,Hawke's Bay Region,2010,87
17,Nelson Region,06,Hawke's Bay Region,2011,93
17,Nelson Region,06,Hawke's Bay Region,2012,99
17,Nelson Region,06,Hawke's Bay Region,2013,72
17,Nelson Region,06,Hawke's Bay Region,2014,105
17,Nelson Region,06,Hawke's Bay Region,2015,99
17,Nelson Region,06,Hawke's Bay Region,2016,114
17,Nelson Region,06,Hawke's Bay Region,2017,93
17,Nelson Region,07,Taranaki Region,2007,90
17,Nelson Region,07,Taranaki Region,2008,66
17,Nelson Region,07,Taranaki Region,2009,75
17,Nelson Region,07,Taranaki Region,2010,69
17,Nelson Region,07,Taranaki Region,2011,78
17,Nelson Region,07,Taranaki Region,2012,75
17,Nelson Region,07,Taranaki Region,2013,63
17,Nelson Region,07,Taranaki Region,2014,87
17,Nelson Region,07,Taranaki Region,2015,75
17,Nelson Region,07,Taranaki Region,2016,81
17,Nelson Region,07,Taranaki Region,2017,84
17,Nelson Region,08,Manawatu-Wanganui Region,2007,153
17,Nelson Region,08,Manawatu-Wanganui Region,2008,177
17,Nelson Region,08,Manawatu-Wanganui Region,2009,237
17,Nelson Region,08,Manawatu-Wanganui Region,2010,192
17,Nelson Region,08,Manawatu-Wanganui Region,2011,192
17,Nelson Region,08,Manawatu-Wanganui Region,2012,183
17,Nelson Region,08,Manawatu-Wanganui Region,2013,186
17,Nelson Region,08,Manawatu-Wanganui Region,2014,216
17,Nelson Region,08,Manawatu-Wanganui Region,2015,222
17,Nelson Region,08,Manawatu-Wanganui Region,2016,222
17,Nelson Region,08,Manawatu-Wanganui Region,2017,267
17,Nelson Region,09,Wellington Region,2007,690
17,Nelson Region,09,Wellington Region,2008,819
17,Nelson Region,09,Wellington Region,2009,846
17,Nelson Region,09,Wellington Region,2010,789
17,Nelson Region,09,Wellington Region,2011,780
17,Nelson Region,09,Wellington Region,2012,888
17,Nelson Region,09,Wellington Region,2013,816
17,Nelson Region,09,Wellington Region,2014,963
17,Nelson Region,09,Wellington Region,2015,1005
17,Nelson Region,09,Wellington Region,2016,939
17,Nelson Region,09,Wellington Region,2017,915
17,Nelson Region,12,West Coast Region,2007,255
17,Nelson Region,12,West Coast Region,2008,288
17,Nelson Region,12,West Coast Region,2009,303
17,Nelson Region,12,West Coast Region,2010,294
17,Nelson Region,12,West Coast Region,2011,324
17,Nelson Region,12,West Coast Region,2012,309
17,Nelson Region,12,West Coast Region,2013,270
17,Nelson Region,12,West Coast Region,2014,318
17,Nelson Region,12,West Coast Region,2015,303
17,Nelson Region,12,West Coast Region,2016,312
17,Nelson Region,12,West Coast Region,2017,309
17,Nelson Region,13,Canterbury Region,2007,1170
17,Nelson Region,13,Canterbury Region,2008,1353
17,Nelson Region,13,Canterbury Region,2009,1455
17,Nelson Region,13,Canterbury Region,2010,1314
17,Nelson Region,13,Canterbury Region,2011,1323
17,Nelson Region,13,Canterbury Region,2012,1344
17,Nelson Region,13,Canterbury Region,2013,1338
17,Nelson Region,13,Canterbury Region,2014,1410
17,Nelson Region,13,Canterbury Region,2015,1527
17,Nelson Region,13,Canterbury Region,2016,1554
17,Nelson Region,13,Canterbury Region,2017,1356
17,Nelson Region,14,Otago Region,2007,354
17,Nelson Region,14,Otago Region,2008,504
17,Nelson Region,14,Otago Region,2009,492
17,Nelson Region,14,Otago Region,2010,438
17,Nelson Region,14,Otago Region,2011,462
17,Nelson Region,14,Otago Region,2012,360
17,Nelson Region,14,Otago Region,2013,405
17,Nelson Region,14,Otago Region,2014,489
17,Nelson Region,14,Otago Region,2015,474
17,Nelson Region,14,Otago Region,2016,423
17,Nelson Region,14,Otago Region,2017,435
17,Nelson Region,15,Southland Region,2007,111
17,Nelson Region,15,Southland Region,2008,159
17,Nelson Region,15,Southland Region,2009,147
17,Nelson Region,15,Southland Region,2010,132
17,Nelson Region,15,Southland Region,2011,114
17,Nelson Region,15,Southland Region,2012,165
17,Nelson Region,15,Southland Region,2013,120
17,Nelson Region,15,Southland Region,2014,126
17,Nelson Region,15,Southland Region,2015,138
17,Nelson Region,15,Southland Region,2016,138
17,Nelson Region,15,Southland Region,2017,138
17,Nelson Region,16,Tasman Region,2007,2112
17,Nelson Region,16,Tasman Region,2008,2892
17,Nelson Region,16,Tasman Region,2009,3105
17,Nelson Region,16,Tasman Region,2010,3183
17,Nelson Region,16,Tasman Region,2011,2895
17,Nelson Region,16,Tasman Region,2012,3159
17,Nelson Region,16,Tasman Region,2013,3108
17,Nelson Region,16,Tasman Region,2014,3219
17,Nelson Region,16,Tasman Region,2015,3069
17,Nelson Region,16,Tasman Region,2016,3102
17,Nelson Region,16,Tasman Region,2017,3066
17,Nelson Region,18,Marlborough Region,2007,354
17,Nelson Region,18,Marlborough Region,2008,426
17,Nelson Region,18,Marlborough Region,2009,480
17,Nelson Region,18,Marlborough Region,2010,444
17,Nelson Region,18,Marlborough Region,2011,435
17,Nelson Region,18,Marlborough Region,2012,519
17,Nelson Region,18,Marlborough Region,2013,441
17,Nelson Region,18,Marlborough Region,2014,495
17,Nelson Region,18,Marlborough Region,2015,468
17,Nelson Region,18,Marlborough Region,2016,483
17,Nelson Region,18,Marlborough Region,2017,471
18,Marlborough Region,01,Northland Region,2007,54
18,Marlborough Region,01,Northland Region,2008,72
18,Marlborough Region,01,Northland Region,2009,69
18,Marlborough Region,01,Northland Region,2010,72
18,Marlborough Region,01,Northland Region,2011,81
18,Marlborough Region,01,Northland Region,2012,90
18,Marlborough Region,01,Northland Region,2013,87
18,Marlborough Region,01,Northland Region,2014,78
18,Marlborough Region,01,Northland Region,2015,93
18,Marlborough Region,01,Northland Region,2016,105
18,Marlborough Region,01,Northland Region,2017,96
18,Marlborough Region,02,Auckland Region,2007,330
18,Marlborough Region,02,Auckland Region,2008,429
18,Marlborough Region,02,Auckland Region,2009,534
18,Marlborough Region,02,Auckland Region,2010,582
18,Marlborough Region,02,Auckland Region,2011,570
18,Marlborough Region,02,Auckland Region,2012,672
18,Marlborough Region,02,Auckland Region,2013,591
18,Marlborough Region,02,Auckland Region,2014,597
18,Marlborough Region,02,Auckland Region,2015,651
18,Marlborough Region,02,Auckland Region,2016,588
18,Marlborough Region,02,Auckland Region,2017,591
18,Marlborough Region,03,Waikato Region,2007,162
18,Marlborough Region,03,Waikato Region,2008,219
18,Marlborough Region,03,Waikato Region,2009,225
18,Marlborough Region,03,Waikato Region,2010,204
18,Marlborough Region,03,Waikato Region,2011,219
18,Marlborough Region,03,Waikato Region,2012,240
18,Marlborough Region,03,Waikato Region,2013,252
18,Marlborough Region,03,Waikato Region,2014,249
18,Marlborough Region,03,Waikato Region,2015,261
18,Marlborough Region,03,Waikato Region,2016,258
18,Marlborough Region,03,Waikato Region,2017,261
18,Marlborough Region,04,Bay of Plenty Region,2007,156
18,Marlborough Region,04,Bay of Plenty Region,2008,201
18,Marlborough Region,04,Bay of Plenty Region,2009,177
18,Marlborough Region,04,Bay of Plenty Region,2010,213
18,Marlborough Region,04,Bay of Plenty Region,2011,195
18,Marlborough Region,04,Bay of Plenty Region,2012,219
18,Marlborough Region,04,Bay of Plenty Region,2013,168
18,Marlborough Region,04,Bay of Plenty Region,2014,186
18,Marlborough Region,04,Bay of Plenty Region,2015,219
18,Marlborough Region,04,Bay of Plenty Region,2016,213
18,Marlborough Region,04,Bay of Plenty Region,2017,180
18,Marlborough Region,05,Gisborne Region,2007,42
18,Marlborough Region,05,Gisborne Region,2008,48
18,Marlborough Region,05,Gisborne Region,2009,33
18,Marlborough Region,05,Gisborne Region,2010,30
18,Marlborough Region,05,Gisborne Region,2011,36
18,Marlborough Region,05,Gisborne Region,2012,48
18,Marlborough Region,05,Gisborne Region,2013,57
18,Marlborough Region,05,Gisborne Region,2014,54
18,Marlborough Region,05,Gisborne Region,2015,42
18,Marlborough Region,05,Gisborne Region,2016,60
18,Marlborough Region,05,Gisborne Region,2017,45
18,Marlborough Region,06,Hawke's Bay Region,2007,153
18,Marlborough Region,06,Hawke's Bay Region,2008,195
18,Marlborough Region,06,Hawke's Bay Region,2009,198
18,Marlborough Region,06,Hawke's Bay Region,2010,210
18,Marlborough Region,06,Hawke's Bay Region,2011,147
18,Marlborough Region,06,Hawke's Bay Region,2012,153
18,Marlborough Region,06,Hawke's Bay Region,2013,138
18,Marlborough Region,06,Hawke's Bay Region,2014,180
18,Marlborough Region,06,Hawke's Bay Region,2015,150
18,Marlborough Region,06,Hawke's Bay Region,2016,192
18,Marlborough Region,06,Hawke's Bay Region,2017,174
18,Marlborough Region,07,Taranaki Region,2007,78
18,Marlborough Region,07,Taranaki Region,2008,96
18,Marlborough Region,07,Taranaki Region,2009,108
18,Marlborough Region,07,Taranaki Region,2010,72
18,Marlborough Region,07,Taranaki Region,2011,63
18,Marlborough Region,07,Taranaki Region,2012,66
18,Marlborough Region,07,Taranaki Region,2013,87
18,Marlborough Region,07,Taranaki Region,2014,105
18,Marlborough Region,07,Taranaki Region,2015,72
18,Marlborough Region,07,Taranaki Region,2016,75
18,Marlborough Region,07,Taranaki Region,2017,90
18,Marlborough Region,08,Manawatu-Wanganui Region,2007,222
18,Marlborough Region,08,Manawatu-Wanganui Region,2008,231
18,Marlborough Region,08,Manawatu-Wanganui Region,2009,249
18,Marlborough Region,08,Manawatu-Wanganui Region,2010,264
18,Marlborough Region,08,Manawatu-Wanganui Region,2011,216
18,Marlborough Region,08,Manawatu-Wanganui Region,2012,240
18,Marlborough Region,08,Manawatu-Wanganui Region,2013,234
18,Marlborough Region,08,Manawatu-Wanganui Region,2014,333
18,Marlborough Region,08,Manawatu-Wanganui Region,2015,309
18,Marlborough Region,08,Manawatu-Wanganui Region,2016,291
18,Marlborough Region,08,Manawatu-Wanganui Region,2017,294
18,Marlborough Region,09,Wellington Region,2007,486
18,Marlborough Region,09,Wellington Region,2008,594
18,Marlborough Region,09,Wellington Region,2009,615
18,Marlborough Region,09,Wellington Region,2010,558
18,Marlborough Region,09,Wellington Region,2011,696
18,Marlborough Region,09,Wellington Region,2012,684
18,Marlborough Region,09,Wellington Region,2013,723
18,Marlborough Region,09,Wellington Region,2014,738
18,Marlborough Region,09,Wellington Region,2015,702
18,Marlborough Region,09,Wellington Region,2016,711
18,Marlborough Region,09,Wellington Region,2017,678
18,Marlborough Region,12,West Coast Region,2007,153
18,Marlborough Region,12,West Coast Region,2008,162
18,Marlborough Region,12,West Coast Region,2009,180
18,Marlborough Region,12,West Coast Region,2010,186
18,Marlborough Region,12,West Coast Region,2011,159
18,Marlborough Region,12,West Coast Region,2012,150
18,Marlborough Region,12,West Coast Region,2013,132
18,Marlborough Region,12,West Coast Region,2014,171
18,Marlborough Region,12,West Coast Region,2015,171
18,Marlborough Region,12,West Coast Region,2016,180
18,Marlborough Region,12,West Coast Region,2017,159
18,Marlborough Region,13,Canterbury Region,2007,1359
18,Marlborough Region,13,Canterbury Region,2008,1626
18,Marlborough Region,13,Canterbury Region,2009,1575
18,Marlborough Region,13,Canterbury Region,2010,1611
18,Marlborough Region,13,Canterbury Region,2011,1590
18,Marlborough Region,13,Canterbury Region,2012,1800
18,Marlborough Region,13,Canterbury Region,2013,1683
18,Marlborough Region,13,Canterbury Region,2014,1596
18,Marlborough Region,13,Canterbury Region,2015,1677
18,Marlborough Region,13,Canterbury Region,2016,1491
18,Marlborough Region,13,Canterbury Region,2017,1539
18,Marlborough Region,14,Otago Region,2007,255
18,Marlborough Region,14,Otago Region,2008,366
18,Marlborough Region,14,Otago Region,2009,396
18,Marlborough Region,14,Otago Region,2010,393
18,Marlborough Region,14,Otago Region,2011,393
18,Marlborough Region,14,Otago Region,2012,369
18,Marlborough Region,14,Otago Region,2013,375
18,Marlborough Region,14,Otago Region,2014,402
18,Marlborough Region,14,Otago Region,2015,396
18,Marlborough Region,14,Otago Region,2016,417
18,Marlborough Region,14,Otago Region,2017,399
18,Marlborough Region,15,Southland Region,2007,138
18,Marlborough Region,15,Southland Region,2008,174
18,Marlborough Region,15,Southland Region,2009,159
18,Marlborough Region,15,Southland Region,2010,147
18,Marlborough Region,15,Southland Region,2011,129
18,Marlborough Region,15,Southland Region,2012,159
18,Marlborough Region,15,Southland Region,2013,120
18,Marlborough Region,15,Southland Region,2014,132
18,Marlborough Region,15,Southland Region,2015,171
18,Marlborough Region,15,Southland Region,2016,156
18,Marlborough Region,15,Southland Region,2017,153
18,Marlborough Region,16,Tasman Region,2007,225
18,Marlborough Region,16,Tasman Region,2008,258
18,Marlborough Region,16,Tasman Region,2009,333
18,Marlborough Region,16,Tasman Region,2010,327
18,Marlborough Region,16,Tasman Region,2011,288
18,Marlborough Region,16,Tasman Region,2012,336
18,Marlborough Region,16,Tasman Region,2013,330
18,Marlborough Region,16,Tasman Region,2014,405
18,Marlborough Region,16,Tasman Region,2015,354
18,Marlborough Region,16,Tasman Region,2016,378
18,Marlborough Region,16,Tasman Region,2017,360
18,Marlborough Region,17,Nelson Region,2007,384
18,Marlborough Region,17,Nelson Region,2008,528
18,Marlborough Region,17,Nelson Region,2009,492
18,Marlborough Region,17,Nelson Region,2010,498
18,Marlborough Region,17,Nelson Region,2011,501
18,Marlborough Region,17,Nelson Region,2012,564
18,Marlborough Region,17,Nelson Region,2013,495
18,Marlborough Region,17,Nelson Region,2014,531
18,Marlborough Region,17,Nelson Region,2015,462
18,Marlborough Region,17,Nelson Region,2016,507
18,Marlborough Region,17,Nelson Region,2017,453
